steering_angle,adc_0,adc_1,time
-5.6,2372,2677,1675127579.946571
-8.3,2363,2683,1675127579.9965453
-8.3,2381,2671,1675127580.0462494
-9.4,2450,2596,1675127580.096448
-14.8,2576,2470,1675127580.1464548
-22.7,2641,2405,1675127580.1965525
-31.5,2717,2333,1675127580.2465084
-37.6,2771,2276,1675127580.2965453
-43.4,2851,2201,1675127580.346385
-49.8,2933,2115,1675127580.3966324
-56.4,2987,2053,1675127580.4462812
-68.1,3105,1942,1675127580.5463746
-73.1,3138,1906,1675127580.5963893
-76.5,3171,1876,1675127580.6463392
-79.4,3193,1855,1675127580.6964002
-81.4,3208,1838,1675127580.7463539
-83.0,3207,1833,1675127580.7964346
-83.6,3212,1836,1675127580.8463736
-83.7,3208,1833,1675127580.8963695
-83.7,3208,1836,1675127580.9464812
